Date,equity
2020-10-16,1120626.087580685
2020-10-19,1131281.3083865352
2020-10-20,1129341.844645626
2020-10-21,1125810.80533259
2020-10-22,1132941.8722683985
2020-10-23,1136936.7743491246
2020-10-26,1122808.8601472492
2020-10-27,1130735.598447857
2020-10-28,1121120.2909939939
2020-10-29,1111028.3491664045
2020-10-30,1120779.0009922958
2020-11-02,1118815.6997779708
2020-11-03,1125039.1460313727
2020-11-04,1127949.5872847633
2020-11-05,1151963.804373838
2020-11-06,1161204.237518849
2020-11-09,1177994.020334307
2020-11-10,1198095.4861743385
2020-11-11,1213885.916368491
2020-11-12,1205775.3546340093
2020-11-13,1209188.5407293958
2020-11-14,1214228.3804730338
2020-11-17,1217717.1507619135
2020-11-18,1211184.971694213
2020-11-19,1206639.4416278044
2020-11-20,1207800.605689597
2020-11-23,1213052.4919442744
2020-11-24,1230710.7278060794
2020-11-25,1220725.9172229208
2020-11-26,1229001.7299967918
2020-11-27,1218677.420928851
2020-12-01,1225311.7318182783
2020-12-02,1238552.2367263748
2020-12-03,1238657.181529662
2020-12-04,1245448.4661229295
2020-12-07,1254205.3424766657
2020-12-08,1259273.5767131536
2020-12-09,1272702.6817313994
2020-12-10,1270909.2179616299
2020-12-11,1279773.0005223646
2020-12-14,1284689.571371273
2020-12-15,1278862.179876602
2020-12-16,1281419.4711657185
2020-12-17,1281685.7727672243
2020-12-18,1285608.6174333561
2020-12-21,1238289.8057423409
2020-12-22,1250976.1386680258
2020-12-23,1259424.3268963501
2020-12-24,1279209.3740709266
2020-12-28,1292787.7805469648
2020-12-29,1293311.0746680822
2020-12-30,1292090.571955831
2020-12-31,1284527.7963041097
2021-01-01,1293184.1158199986
2021-01-04,1305468.3168094382
2021-01-05,1313871.513715005
2021-01-06,1297196.0332069977
2021-01-07,1297788.3335186685
2021-01-08,1317807.9387488866
2021-01-11,1314470.5263831597
2021-01-12,1327807.095454677
2021-01-13,1339424.7931597796
2021-01-14,1346562.029163923
2021-01-15,1338758.1990216782
2021-01-18,1328216.0075830824
2021-01-19,1345089.4352636198
2021-01-20,1349147.7572124447
2021-01-21,1338296.4927097142
2021-01-22,1312710.5523604543
2021-01-25,1300084.1621962073
2021-01-27,1286971.11481611
2021-01-28,1288106.2740753775
2021-01-29,1264326.7117599545
2021-02-01,1310392.1544562688
2021-02-02,1324798.4403272201
2021-02-03,1336483.3853295168
2021-02-04,1355787.0413686766
2021-02-05,1351693.3391184753
2021-02-08,1363166.3385626823
2021-02-09,1365687.3528620326
2021-02-10,1371974.4358488573
2021-02-11,1381397.2531845584
2021-02-12,1366866.3628434855
2021-02-15,1370151.2621471377
2021-02-16,1370313.004821929
2021-02-17,1375482.4684268974
2021-02-18,1387459.7305538685
2021-02-19,1377385.8968430073
2021-02-22,1334631.4505347789
2021-02-23,1346845.4156849417
2021-02-24,1359631.1949326196
2021-02-25,1391145.0890461386
2021-02-26,1354703.387970034
2021-03-01,1368113.96926606
2021-03-02,1388769.2049832672
2021-03-03,1418130.0080675173
2021-03-04,1407397.3009728577
2021-03-05,1393749.9400279832
2021-03-08,1407543.7094974292
2021-03-09,1421719.6084338233
2021-03-10,1417933.858727583
2021-03-12,1399290.3916789189
2021-03-15,1399486.7806986189
2021-03-16,1398975.892869779
2021-03-17,1381361.935886843
2021-03-18,1370009.927563981
2021-03-19,1401240.4101401605
2021-03-22,1406450.5629518135
2021-03-23,1407748.0033151784
2021-03-24,1376895.5966304115
2021-03-25,1347353.3400994337
2021-03-26,1353284.124142167
2021-03-30,1374003.9904515918
2021-03-31,1377556.5732948827
2021-04-01,1388720.492363912
2021-04-05,1368596.382460895
2021-04-06,1373123.0791480732
2021-04-07,1384587.114954706
2021-04-08,1381725.6950811394
2021-04-09,1370479.370186418
2021-04-12,1319919.4085442873
2021-04-13,1334304.5635737136
2021-04-15,1348753.229079864
2021-04-16,1350936.7383221365
2021-04-19,1326204.5787589122
2021-04-20,1322016.7996751152
2021-04-22,1329464.1150574235
2021-04-23,1342129.2897969221
2021-04-26,1359799.8174275656
2021-04-27,1363274.6387356573
2021-04-28,1370436.0433430236
2021-04-29,1373576.6068378217
2021-04-30,1360108.616619372
2021-05-03,1362009.4802899829
2021-05-04,1361036.1590169438
2021-05-05,1370438.0094691229
2021-05-06,1371251.8510997395
2021-05-07,1387707.780953167
2021-05-10,1394620.040233198
2021-05-11,1399416.4405984092
2021-05-12,1383233.0071005241
2021-05-14,1388709.2818703498
2021-05-17,1397971.0527210399
2021-05-18,1402844.4674611865
2021-05-19,1404357.4395676225
2021-05-20,1394467.9430759838
2021-05-21,1410878.266789441
2021-05-24,1413608.2171321725
2021-05-25,1412225.0525087297
2021-05-26,1413855.216999993
2021-05-27,1422382.550708961
2021-05-28,1428135.4501847953
2021-05-31,1447881.8001352458
2021-06-01,1442294.166611319
2021-06-02,1440846.3729392956
2021-06-03,1449175.6027175058
2021-06-04,1444584.3790356768
2021-06-07,1467576.4319092466
2021-06-08,1465918.5314649749
2021-06-09,1465835.7075086862
2021-06-10,1474306.9039232514
2021-06-11,1477609.6897600458
2021-06-14,1478083.0181097672
2021-06-15,1483577.799838959
2021-06-16,1484184.5762522602
2021-06-17,1474449.1012422694
2021-06-18,1463423.605988693
2021-06-21,1473147.6335455193
2021-06-22,1481605.0524947913
2021-06-23,1468835.1269966802
2021-06-24,1475167.5533648343
2021-06-25,1476718.7410558583
2021-06-28,1468930.6653406613
2021-06-29,1468156.722341197
2021-06-30,1468677.4565146645
2021-07-01,1468460.4536618157
2021-07-02,1471667.2991205566
2021-07-05,1481401.69534111
2021-07-06,1473354.4181055194
2021-07-07,1473041.4568603495
2021-07-08,1466672.8475886837
2021-07-09,1457645.8061716598
2021-07-12,1463238.533249452
2021-07-13,1480094.39207892
2021-07-14,1484719.0026487343
2021-07-15,1487098.2083865788
2021-07-16,1487814.4797851732
2021-07-19,1481898.9012689788
2021-07-20,1466849.8400425094
2021-07-22,1475603.24341359
2021-07-23,1487479.9535485082
2021-07-26,1489959.3814801634
2021-07-27,1481191.6730081174
2021-07-28,1480526.1842440015
2021-07-29,1475455.3361350272
2021-07-30,1462890.3681756465
2021-08-02,1479021.9198547641
2021-08-03,1500195.1937724366
2021-08-04,1506437.8078517288
2021-08-05,1513917.088327178
2021-08-06,1512387.6240449164
2021-08-09,1511200.4144365834
2021-08-10,1503751.2755755163
2021-08-11,1513604.0593928169
2021-08-12,1516871.6139611911
2021-08-13,1532573.2067166483
2021-08-16,1538076.9672947053
2021-08-17,1535232.1559626565
2021-08-18,1529324.6659853237
2021-08-20,1518857.7378063875
2021-08-23,1522622.4163543805
2021-08-24,1532833.5233993828
2021-08-25,1536053.5069749837
2021-08-26,1537076.4072780716
2021-08-27,1552491.0767457306
2021-08-30,1571958.2971476354
2021-08-31,1586383.9744488823
2021-09-01,1589183.971805277
2021-09-02,1610658.743416795
2021-09-03,1622869.6742076143
2021-09-06,1626019.8937569526
2021-09-07,1621432.3547475475
2021-09-08,1618205.2103013634
2021-09-09,1610078.965536356
2021-09-13,1608175.4190089274
2021-09-14,1618542.360394299
2021-09-15,1643361.7028692658
2021-09-16,1670452.0883767623
2021-09-17,1665277.2464345058
2021-09-20,1657813.3078921149
2021-09-21,1676385.3482495232
2021-09-22,1681723.823477907
2021-09-23,1705943.1909144432
2021-09-24,1691535.940482598
2021-09-27,1700290.0488060464
2021-09-28,1704581.0528381623
2021-09-29,1720868.5196519087
2021-09-30,1715823.269981079
2021-10-01,1706756.80989144
2021-10-04,1736793.6387192402
2021-10-05,1753433.790487251
2021-10-06,1724636.5657765171
2021-10-07,1733452.2586409023
2021-10-08,1740443.9418071941
2021-10-11,1738484.1389416563
2021-10-12,1745940.8995211462
2021-10-13,1757060.7215796302
2021-10-14,1771222.2166587492
2021-10-18,1788236.1933849393
2021-10-19,1765766.172946091
2021-10-20,1749654.2904142034
2021-10-21,1734577.5442753974
2021-10-22,1722069.4867126406
2021-10-25,1714546.669597289
2021-10-26,1731877.6998308995
2021-10-27,1710044.1172797799
2021-10-28,1662080.805129747
2021-10-29,1630366.2380783216
2021-11-01,1652367.2031558654
2021-11-02,1653840.7868641303
2021-11-03,1650034.1780741443
2021-11-04,1660383.2442837518
2021-11-08,1674358.0313226907
2021-11-09,1671226.531693532
2021-11-10,1669001.6126671098
2021-11-11,1655928.7280796547
2021-11-12,1670712.3472458543
2021-11-15,1674380.390772378
2021-11-16,1654816.3737401217
2021-11-17,1658483.0197928404
2021-11-18,1647684.3615402246
2021-11-22,1601090.6193289214
2021-11-23,1612002.2183667768
2021-11-24,1607754.9718913725
2021-11-25,1624739.258391712
2021-11-26,1580720.2858828905
2021-11-29,1577984.8045792563
2021-11-30,1584642.4383040022
2021-12-01,1606855.5323473266
2021-12-02,1624272.983825602
2021-12-03,1601540.6714644702
2021-12-06,1570813.1260424815
2021-12-07,1593889.0711350308
2021-12-08,1616555.0991016647
2021-12-09,1625773.3103499399
2021-12-10,1630586.0974925514
2021-12-13,1629560.3176393895
2021-12-14,1624543.2267301488
2021-12-15,1612559.2089051264
2021-12-16,1613220.5566698625
2021-12-17,1583520.5340847243
2021-12-20,1550277.1245577163
2021-12-21,1557632.460602193
2021-12-22,1564323.6178486953
2021-12-23,1581222.3525436786
2021-12-24,1577213.3091392945
2021-12-27,1584524.8928118404
2021-12-28,1600993.1364056154
2021-12-29,1594450.9665336686
2021-12-30,1601123.6302224589
2021-12-31,1603721.4332246121
2022-01-03,1628321.8640655226
2022-01-04,1662762.2700793948
2022-01-05,1667628.119725958
2022-01-06,1651296.5120001459
2022-01-07,1660137.5249351163
2022-01-10,1676874.9746843432
2022-01-11,1681817.2609680097
2022-01-12,1694490.7644392236
2022-01-13,1702314.4344947613
2022-01-14,1700565.9743065594
2022-01-17,1712813.0867365908
2022-01-18,1699060.7474116888
2022-01-19,1690868.4305632312
2022-01-20,1675382.466839759
2022-01-21,1666150.6474333524
2022-01-24,1634066.4760913283
2022-01-25,1661497.3236123014
2022-01-27,1653412.799875511
2022-01-28,1665627.9661082483
2022-01-31,1691437.0519911645
2022-02-01,1702075.2175699095
2022-02-02,1721925.4035720197
2022-02-03,1707828.9972949035
2022-02-04,1695773.8320770385
2022-02-07,1678507.3845386722
2022-02-08,1681707.4000139835
2022-02-09,1685639.5966295549
2022-02-10,1698557.2204930473
2022-02-11,1688910.1227496485
2022-02-14,1648383.5252084886
2022-02-15,1688643.3058547378
2022-02-16,1683429.1987533392
2022-02-17,1679790.3908681436
2022-02-18,1683748.5160697908
2022-02-21,1666292.485743507
2022-02-22,1639995.1962727143
2022-02-23,1633422.0068797963
2022-02-24,1557617.5202598888
2022-02-25,1599460.7995628805
2022-02-28,1615534.532326274
2022-03-02,1630749.3951596257
2022-03-03,1621871.4523127193
2022-03-04,1603686.8696841549
2022-03-07,1565418.0671888245
2022-03-08,1585512.88541794
2022-03-09,1599479.40111201
2022-03-10,1623098.520482537
2022-03-11,1626143.506420371
2022-03-14,1645237.038719946
2022-03-15,1627379.47446858
2022-03-16,1659191.932906219
2022-03-17,1688866.149485942
2022-03-21,1670156.4844394743
2022-03-22,1691909.2517736403
2022-03-23,1694643.3597596937
2022-03-24,1707011.0314611204
2022-03-25,1703100.0816710847
2022-03-28,1712252.1829886525
2022-03-29,1715435.8319709087
2022-03-30,1728235.9015247629
2022-03-31,1729540.7316472654
2022-04-01,1755787.7981906685
2022-04-04,1769685.8093817956
2022-04-05,1780965.9052699683
2022-04-06,1777202.8127145236
2022-04-07,1771512.7344612284
2022-04-08,1800845.8161222802
2022-04-11,1794853.439351225
2022-04-12,1791249.7936580812
2022-04-13,1793565.023590643
2022-04-18,1810890.1999353918
2022-04-19,1789000.0342696118
2022-04-20,1801413.9049505445
2022-04-21,1826474.2906699728
2022-04-22,1808957.3859739718
2022-04-25,1769203.8672783894
2022-04-26,1782895.9181804617
2022-04-27,1771095.9712089207
2022-04-28,1806331.391153668
2022-04-29,1768936.2668239768
2022-05-02,1767455.5275254587
2022-05-04,1742888.8139056712
2022-05-05,1741694.6792561712
2022-05-06,1720514.1222996663
2022-05-09,1703826.1068563138
2022-05-10,1691361.0367492253
2022-05-11,1683318.576037673
2022-05-12,1650778.180346776
2022-05-13,1642705.9218773327
2022-05-16,1643216.2768362954
2022-05-17,1689941.5520083949
2022-05-18,1692178.2004704915
2022-05-19,1670804.2917394561
2022-05-20,1710153.1782234525
2022-05-23,1707828.9599546718
2022-05-24,1690466.740562924
2022-05-25,1700864.3821856466
2022-05-26,1716487.951009548
2022-05-27,1720489.1037005205
2022-05-30,1749946.6950515292
2022-05-31,1760203.5830945368
2022-06-01,1756947.4314973
2022-06-02,1778246.9530739626
2022-06-03,1770542.2736517994
2022-06-06,1769128.5406219196
2022-06-07,1761912.8746648808
2022-06-08,1750675.4006125135
2022-06-09,1768767.5035084214
2022-06-10,1750646.4097223664
2022-06-13,1704589.8140305663
2022-06-14,1705902.7031027866
2022-06-15,1692044.7831492068
2022-06-16,1657888.8307519613
2022-06-17,1648869.2355345567
2022-06-20,1636149.4713591326
2022-06-21,1669351.9615597983
2022-06-22,1641624.787985612
2022-06-23,1644683.4706599473
2022-06-24,1650919.0938802646
2022-06-27,1662851.0272808552
2022-06-28,1669773.9583645775
2022-06-29,1671444.8687698606
2022-06-30,1681088.3408514187
2022-07-01,1680264.271336189
2022-07-04,1692475.79165369
2022-07-05,1682996.156166363
2022-07-06,1688261.037057481
2022-07-07,1696065.3403469652
2022-07-08,1712422.1361938042
2022-07-11,1711821.6781653485
2022-07-12,1707740.0819815495
2022-07-13,1704639.536247865
2022-07-14,1695184.2782408472
2022-07-15,1702419.2378645919
2022-07-18,1727729.0394383261
2022-07-19,1736757.0878746135
2022-07-20,1761720.7399219377
2022-07-21,1762600.86050619
2022-07-22,1766843.5256238969
2022-07-25,1753116.6664202863
2022-07-26,1739177.3777171872
2022-07-27,1754541.7507757184
2022-07-28,1779482.1634085122
2022-07-29,1819507.4635506077
2022-08-01,1845644.5535760026
2022-08-02,1847345.713492674
